2015, 49: (27, 21, 10, 15, 39, 6, 16)
2015, 48: (3, 23, 36, 39, 26, 16, 27)
2015, 47: (17, 16, 38, 3, 32, 4, 1)
2015, 46: (2, 14, 9, 27, 25, 23, 28)
2015, 45: (37, 1, 16, 27, 15, 3, 23)
2015, 44: (25, 9, 2, 39, 35, 15, 3)
2015, 43: (24, 19, 15, 1, 16, 9, 36)
2015, 42: (12, 28, 11, 38, 6, 15, 33)
2015, 41: (28, 15, 6, 18, 19, 9, 39)
2015, 39: (29, 25, 24, 8, 4, 5, 22)
2015, 38: (1, 4, 15, 39, 37, 6, 29)
2015, 37: (5, 7, 23, 35, 25, 39, 18)
2015, 36: (13, 39, 31, 22, 6, 25, 19)
2015, 35: (23, 27, 16, 18, 33, 28, 20)
2015, 34: (33, 32, 23, 4, 13, 37, 22)
2015, 33: (30, 6, 12, 35, 23, 24, 4)
2015, 32: (3, 30, 14, 1, 39, 23, 29)
2015, 31: (23, 3, 39, 18, 11, 36, 10)
2015, 30: (32, 33, 38, 4, 34, 35, 25)
2015, 29: (23, 11, 24, 33, 38, 9, 5)
2015, 28: (1, 28, 16, 11, 19, 15, 18)
2015, 27: (23, 5, 26, 24, 25, 13, 15)
2015, 26: (11, 33, 26, 35, 32, 19, 38)
2015, 25: (8, 5, 32, 15, 11, 27, 28)
2015, 24: (14, 26, 21, 22, 5, 8, 18)
2015, 23: (31, 15, 35, 26, 39, 7, 5)
2015, 22: (21, 2, 15, 37, 22, 36, 20)
2015, 21: (17, 23, 16, 36, 29, 12, 15)
2015, 20: (34, 2, 14, 35, 16, 31, 18)
2015, 19: (24, 4, 13, 3, 28, 31, 5)
2015, 18: (25, 28, 36, 3, 37, 32, 38)
2015, 17: (22, 10, 5, 1, 24, 16, 30)
2015, 16: (27, 12, 6, 32, 10, 1, 20)
2015, 15: (31, 17, 12, 28, 26, 29, 7)
2015, 14: (37, 22, 35, 2, 39, 36, 34)
2015, 13: (26, 2, 28, 16, 33, 25, 11)
2015, 12: (18, 5, 13, 19, 37, 27, 25)
2015, 11: (34, 24, 22, 28, 13, 20, 35)
2015, 10: (37, 33, 26, 29, 12, 3, 32)
2015, 9: (24, 4, 21, 32, 7, 30, 29)
2015, 8: (14, 27, 37, 31, 18, 24, 7)
2015, 7: (36, 35, 7, 25, 2, 23, 39)
2015, 6: (22, 33, 32, 29, 23, 11, 9)
2015, 5: (17, 13, 15, 11, 30, 31, 26)
2015, 4: (22, 27, 30, 31, 24, 29, 36)
2015, 3: (27, 17, 37, 14, 10, 25, 21)
2015, 2: (14, 33, 27, 20, 36, 28, 3)
2015, 1: (30, 3, 9, 12, 10, 27, 8)
2014, 103: (15, 16, 10, 12, 35, 30, 37)
2014, 102: (22, 29, 4, 7, 13, 5, 2)
2014, 101: (5, 17, 31, 23, 38, 39, 26)
2014, 100: (33, 31, 20, 24, 17, 23, 22)
2014, 99: (36, 31, 16, 20, 5, 15, 2)
2014, 98: (21, 33, 22, 3, 14, 18, 20)
2014, 97: (16, 17, 30, 31, 4, 19, 8)
2014, 96: (28, 2, 16, 10, 32, 39, 22)
2014, 95: (29, 33, 4, 1, 35, 37, 12)
2014, 94: (12, 25, 33, 35, 21, 32, 16)
2014, 93: (2, 3, 12, 10, 7, 11, 25)
2014, 92: (14, 17, 29, 36, 18, 26, 13)
2014, 91: (5, 27, 34, 13, 25, 37, 4)
2014, 90: (31, 6, 17, 33, 8, 28, 13)
2014, 89: (4, 18, 13, 6, 26, 33, 31)
2014, 88: (18, 24, 11, 9, 25, 23, 21)
2014, 87: (19, 15, 31, 6, 11, 28, 23)
2014, 86: (35, 6, 36, 27, 2, 16, 9)
2014, 85: (19, 13, 23, 18, 2, 16, 39)
2014, 84: (6, 25, 18, 36, 39, 21, 30)
2014, 83: (35, 20, 4, 16, 26, 14, 37)
2014, 82: (13, 9, 4, 14, 36, 28, 19)
2014, 81: (1, 25, 8, 15, 20, 6, 30)
2014, 80: (27, 12, 37, 9, 16, 22, 14)
2014, 78: (27, 23, 11, 34, 8, 32, 39)
2014, 77: (14, 6, 23, 31, 30, 32, 22)
2014, 76: (33, 14, 21, 10, 24, 22, 38)
2014, 75: (16, 21, 35, 24, 31, 14, 4)
2014, 74: (32, 1, 3, 29, 13, 5, 19)
2014, 73: (10, 26, 17, 7, 18, 1, 20)
2014, 72: (26, 21, 17, 12, 39, 15, 5)
2014, 71: (2, 17, 9, 19, 26, 31, 13)
2014, 70: (6, 37, 27, 5, 39, 30, 23)
2014, 69: (33, 11, 13, 28, 27, 36, 12)
2014, 68: (31, 9, 14, 22, 39, 15, 19)
2014, 67: (31, 17, 26, 29, 27, 30, 38)
2014, 66: (38, 7, 27, 26, 20, 16, 2)
2014, 65: (17, 8, 29, 35, 38, 6, 4)
2014, 64: (13, 7, 14, 9, 37, 23, 29)
2014, 63: (13, 3, 28, 4, 8, 24, 5)
2014, 62: (33, 3, 34, 19, 31, 39, 29)
2014, 61: (36, 2, 23, 11, 37, 34, 25)
2014, 60: (2, 13, 9, 22, 19, 31, 37)
2014, 59: (4, 17, 31, 12, 1, 8, 5)
2014, 58: (39, 10, 12, 7, 22, 35, 21)
2014, 57: (14, 16, 11, 15, 33, 20, 12)
2014, 56: (2, 29, 31, 14, 4, 7, 6)
2014, 55: (36, 14, 38, 29, 12, 13, 33)
2014, 54: (37, 14, 34, 24, 22, 11, 8)
2014, 53: (20, 38, 27, 7, 26, 15, 28)
2014, 52: (21, 11, 5, 15, 26, 24, 9)
2014, 51: (23, 4, 26, 38, 34, 13, 24)
2014, 49: (18, 39, 4, 25, 29, 35, 22)
2014, 48: (24, 21, 15, 11, 39, 9, 32)
2014, 47: (31, 33, 19, 5, 8, 10, 37)
2014, 46: (31, 28, 25, 35, 32, 34, 18)
2014, 45: (16, 30, 33, 10, 4, 2, 35)
2014, 44: (33, 5, 3, 23, 21, 20, 28)
2014, 43: (8, 21, 3, 27, 14, 30, 10)
2014, 42: (36, 8, 11, 30, 4, 10, 16)
2014, 41: (29, 5, 27, 11, 20, 37, 12)
2014, 40: (16, 11, 34, 33, 17, 4, 37)
2014, 39: (24, 13, 22, 11, 25, 38, 31)
2014, 38: (22, 14, 39, 10, 20, 9, 31)
2014, 37: (20, 32, 30, 37, 14, 21, 19)
2014, 36: (16, 35, 8, 26, 13, 6, 28)
2014, 35: (35, 11, 14, 15, 34, 7, 13)
2014, 34: (5, 34, 18, 9, 3, 36, 19)
2014, 33: (34, 10, 26, 20, 33, 31, 23)
2014, 32: (6, 20, 33, 22, 26, 15, 14)
2014, 31: (12, 6, 33, 28, 4, 5, 7)
2014, 29: (9, 21, 25, 7, 37, 24, 27)
2014, 28: (33, 1, 6, 25, 21, 26, 31)
2014, 27: (9, 33, 7, 29, 37, 20, 16)
2014, 26: (5, 36, 35, 16, 23, 6, 4)
2014, 25: (15, 17, 7, 22, 1, 10, 4)
2014, 24: (11, 30, 23, 35, 38, 37, 17)
2014, 23: (16, 15, 38, 9, 26, 24, 7)
2014, 22: (5, 26, 13, 9, 32, 12, 14)
2014, 21: (22, 9, 38, 1, 21, 17, 10)
2014, 20: (1, 20, 9, 8, 30, 32, 21)
2014, 19: (21, 20, 26, 11, 7, 1, 23)
2014, 18: (24, 38, 2, 5, 37, 28, 23)
2014, 17: (39, 6, 36, 9, 25, 30, 15)
2014, 16: (36, 11, 26, 9, 21, 3, 32)
2014, 15: (33, 22, 34, 2, 14, 37, 31)
2014, 14: (35, 27, 23, 19, 28, 14, 26)
2014, 13: (31, 35, 28, 19, 36, 20, 18)
2014, 12: (1, 37, 24, 31, 5, 35, 28)
2014, 11: (33, 3, 23, 9, 25, 24, 38)
2014, 10: (4, 32, 2, 36, 27, 19, 14)
2014, 9: (5, 25, 36, 37, 15, 18, 30)
2014, 8: (4, 24, 13, 34, 33, 2, 16)
2014, 7: (9, 31, 20, 15, 24, 4, 36)
2014, 6: (17, 8, 3, 26, 9, 6, 29)
2014, 5: (33, 34, 27, 19, 22, 21, 1)
2014, 4: (38, 24, 15, 1, 12, 8, 3)
2014, 3: (14, 11, 10, 35, 29, 32, 13)
2014, 2: (29, 27, 26, 12, 16, 6, 13)
2014, 1: (18, 11, 8, 28, 23, 1, 37)
2013, 104: (31, 9, 24, 21, 36, 5, 29)
2013, 103: (21, 8, 3, 17, 23, 35, 32)
2013, 102: (25, 2, 3, 30, 21, 6, 15)
2013, 101: (4, 3, 28, 27, 6, 22, 16)
2013, 100: (4, 23, 2, 29, 5, 8, 30)
2013, 99: (7, 33, 17, 9, 4, 11, 16)
2013, 98: (28, 1, 15, 31, 18, 24, 3)
2013, 97: (31, 5, 35, 19, 38, 28, 10)
2013, 96: (29, 36, 5, 13, 32, 38, 17)
2013, 95: (37, 16, 1, 21, 5, 6, 35)
2013, 94: (10, 30, 16, 39, 12, 1, 2)
2013, 93: (37, 17, 18, 8, 15, 26, 39)
2013, 92: (14, 9, 30, 24, 15, 20, 10)
2013, 91: (20, 14, 9, 8, 23, 22, 24)
2013, 90: (36, 25, 34, 35, 13, 4, 31)
2013, 89: (20, 9, 3, 13, 6, 27, 19)
2013, 88: (18, 37, 38, 26, 19, 22, 21)
2013, 87: (18, 20, 3, 32, 28, 8, 13)
2013, 86: (11, 21, 36, 29, 13, 1, 35)
2013, 85: (23, 35, 12, 31, 6, 11, 4)
2013, 84: (39, 6, 17, 13, 20, 31, 23)
2013, 83: (7, 8, 4, 38, 31, 14, 29)
2013, 82: (8, 23, 1, 2, 37, 33, 18)
2013, 81: (12, 34, 3, 25, 14, 17, 5)
2013, 80: (10, 7, 18, 34, 33, 29, 17)
2013, 79: (34, 38, 26, 2, 29, 24, 1)
2013, 78: (20, 18, 8, 29, 34, 30, 15)
2013, 77: (21, 29, 25, 23, 26, 11, 39)
2013, 76: (33, 29, 17, 15, 24, 30, 8)
2013, 75: (9, 39, 34, 12, 7, 38, 4)
2013, 74: (12, 38, 34, 23, 14, 22, 10)
2013, 73: (26, 32, 21, 12, 28, 35, 1)
2013, 72: (3, 30, 22, 32, 39, 36, 14)
2013, 71: (35, 21, 15, 13, 3, 27, 24)
2013, 70: (38, 9, 10, 26, 21, 19, 1)
2013, 69: (23, 22, 28, 14, 35, 21, 29)
2013, 68: (3, 17, 35, 19, 5, 7, 16)
2013, 67: (11, 6, 37, 35, 13, 28, 31)
2013, 66: (28, 32, 15, 34, 33, 8, 12)
2013, 65: (6, 29, 31, 36, 35, 38, 28)
2013, 64: (38, 37, 33, 27, 1, 20, 35)
2013, 63: (27, 3, 12, 36, 17, 16, 10)
2013, 62: (25, 12, 32, 9, 35, 30, 4)
2013, 61: (39, 3, 37, 1, 4, 27, 12)
2013, 60: (29, 9, 14, 7, 8, 36, 16)
2013, 59: (38, 24, 23, 11, 8, 35, 5)
2013, 58: (39, 7, 33, 23, 15, 22, 21)
2013, 57: (19, 25, 18, 33, 21, 10, 13)
2013, 56: (33, 20, 8, 1, 16, 7, 38)
2013, 55: (37, 33, 2, 11, 36, 35, 8)
2013, 54: (10, 15, 19, 3, 12, 22, 9)
2013, 53: (39, 34, 20, 11, 33, 8, 38)
2013, 52: (13, 39, 22, 28, 24, 10, 32)
2013, 51: (13, 27, 28, 33, 19, 39, 8)
2013, 50: (2, 16, 12, 8, 20, 21, 25)
2013, 49: (9, 30, 24, 4, 39, 13, 26)
2013, 48: (29, 24, 9, 17, 39, 21, 22)
2013, 47: (22, 34, 5, 4, 7, 11, 29)
2013, 46: (31, 33, 27, 37, 6, 13, 2)
2013, 45: (21, 24, 14, 25, 32, 17, 39)
2013, 44: (18, 9, 22, 13, 14, 4, 5)
2013, 43: (23, 26, 13, 22, 7, 9, 20)
2103, 42: (29, 24, 36, 17, 38, 9, 8)
2013, 41: (19, 4, 8, 26, 6, 36, 14)
2013, 40: (17, 34, 27, 12, 6, 36, 32)
2013, 39: (18, 30, 26, 17, 21, 27, 7)
2013, 38: (5, 37, 17, 28, 32, 31, 21)
2013, 37: (11, 10, 16, 15, 29, 9, 1)
2013, 36: (10, 31, 8, 32, 18, 9, 14)
2013, 35: (1, 25, 34, 37, 32, 21, 28)
2013, 34: (16, 30, 11, 37, 12, 34, 9)
2013, 33: (25, 5, 8, 19, 9, 10, 22)
2013, 32: (28, 16, 19, 14, 7, 3, 8)
2013, 31: (4, 11, 18, 31, 25, 32, 5)
2013, 30: (18, 24, 3, 21, 36, 27, 13)
2013, 29: (30, 27, 34, 22, 32, 35, 24)
2013, 28: (5, 35, 15, 24, 3, 30, 21)
2013, 27: (13, 12, 32, 31, 25, 14, 34)
2013, 26: (10, 26, 19, 36, 3, 23, 6)
2013, 25: (20, 29, 1, 2, 37, 18, 31)
2013, 24: (28, 35, 16, 4, 38, 5, 29)
2013, 23: (23, 24, 10, 32, 31, 21, 39)
2013, 21: (20, 18, 6, 30, 25, 28, 7)
2013, 20: (1, 10, 18, 37, 7, 8, 9)
2013, 19: (8, 27, 7, 37, 17, 26, 6)
2013, 18: (2, 38, 30, 39, 22, 17, 18)
2013, 17: (37, 5, 29, 21, 36, 6, 14)
2013, 16: (31, 27, 22, 30, 6, 35, 39)
2013, 15: (15, 39, 11, 37, 32, 31, 7)
2013, 14: (29, 16, 23, 10, 12, 9, 37)
2013, 13: (32, 17, 33, 34, 27, 14, 23)
2013, 12: (9, 4, 13, 7, 11, 17, 34)
2013, 11: (3, 2, 25, 21, 19, 6, 31)
2013, 10: (25, 10, 28, 38, 24, 14, 4)
2013, 9: (3, 15, 28, 8, 19, 25, 22)
2013, 8: (19, 39, 16, 15, 33, 28, 1)
2013, 7: (39, 16, 31, 8, 37, 36, 34)
2013, 6: (18, 13, 28, 8, 33, 35, 24)
2013, 5: (38, 15, 18, 29, 14, 31, 2)
2013, 4: (28, 10, 22, 32, 18, 3, 12)
2013, 3: (3, 35, 21, 23, 5, 8, 26)
2013, 2: (33, 5, 37, 13, 30, 39, 6)
2013, 1: (5, 23, 25, 6, 37, 7, 29)
